Frame,TopLeftCornerX,TopLeftCornerY,Length,Height
511,258.5,246.5,66,64
511,293.5,219.5,40,26
511,382.5,194.5,107,61
511,634.5,0.5,86,76
511,697.5,52.5,23,59
512,223.5,162.5,25,22
512,542.5,443.5,24,24
514,1.5,112.5,138,36
514,301.5,168.5,30,25
514,383.5,212.5,207,125
514,399.5,189.5,58,45
514,587.5,243.5,61,65
514,618.5,304.5,83,41
518,627.5,67.5,61,33
519,44.5,212.5,92,40
519,52.5,155.5,33,39
519,549.5,158.5,105,23
520,13.5,99.5,29,32
520,91.5,92.5,63,41
520,145.5,77.5,26,27
520,231.5,95.5,123,103
520,355.5,146.5,61,36
520,425.5,187.5,55,25
520,492.5,196.5,24,21
520,576.5,237.5,28,30
522,0.5,0.5,57,50
522,58.5,0.5,73,29
522,129.5,0.5,45,38
522,383.5,0.5,40,26
522,396.5,5.5,56,42
522,396.5,332.5,192,145
522,430.5,89.5,69,47
522,486.5,16.5,31,25
522,523.5,398.5,154,82
523,0.5,241.5,22,21
523,110.5,153.5,30,26
523,156.5,130.5,29,28
523,232.5,145.5,37,21
525,66.5,84.5,121,122
526,125.5,92.5,298,300
526,546.5,165.5,35,38
529,6.5,141.5,51,57
529,56.5,161.5,25,23
529,115.5,142.5,62,36
529,339.5,144.5,37,22
530,3.5,37.5,56,33
530,369.5,93.5,26,22
530,468.5,153.5,43,29
530,563.5,285.5,109,69
530,687.5,252.5,33,26
530,694.5,277.5,26,38
531,0.5,442.5,139,38
531,167.5,318.5,63,63
531,217.5,339.5,114,72
531,341.5,346.5,170,134
531,412.5,280.5,65,58
531,464.5,275.5,134,61
531,488.5,311.5,171,164
531,545.5,422.5,175,58
532,0.5,168.5,32,45
532,33.5,177.5,27,27
532,39.5,157.5,35,21
532,108.5,142.5,86,88
532,119.5,66.5,41,53
532,306.5,0.5,115,66
532,437.5,1.5,95,26
532,539.5,0.5,135,44
533,220.5,361.5,125,25
535,19.5,110.5,102,104
535,224.5,131.5,39,34
538,146.5,142.5,134,39
539,247.5,107.5,39,28
543,20.5,174.5,33,27
543,51.5,161.5,40,32
543,100.5,199.5,72,51
543,116.5,139.5,41,26
543,222.5,111.5,29,27
543,463.5,55.5,30,22
543,566.5,72.5,46,33
546,428.5,115.5,39,37
546,650.5,346.5,70,69
546,686.5,213.5,34,56
547,0.5,31.5,23,24
547,0.5,155.5,178,144
547,211.5,63.5,72,33
547,322.5,41.5,46,29
547,395.5,143.5,110,56
547,429.5,78.5,51,33
547,476.5,108.5,48,27
547,491.5,86.5,22,22
547,657.5,161.5,26,26
550,74.5,85.5,42,23
550,431.5,151.5,39,47
551,48.5,105.5,62,26
551,59.5,72.5,40,34
551,119.5,97.5,48,43
551,163.5,100.5,56,60
551,164.5,160.5,94,33
551,298.5,162.5,47,26
551,316.5,205.5,76,28
551,667.5,296.5,34,27
552,35.5,188.5,26,25
552,92.5,168.5,37,36
552,213.5,216.5,103,27
552,419.5,148.5,54,25
552,582.5,110.5,52,52
552,678.5,134.5,42,37
554,373.5,127.5,68,45
556,259.5,340.5,22,27
558,162.5,124.5,30,21
558,203.5,83.5,50,30
558,317.5,18.5,55,56
558,376.5,40.5,130,52
559,29.5,439.5,25,28
559,60.5,395.5,49,67
559,101.5,381.5,63,68
559,138.5,402.5,33,35
559,219.5,261.5,112,113
559,298.5,245.5,43,35
559,416.5,190.5,39,45
559,417.5,202.5,61,50
559,563.5,54.5,72,70
559,689.5,51.5,31,78
559,696.5,0.5,24,33
560,363.5,30.5,30,23
560,500.5,102.5,41,43
563,332.5,292.5,90,51
565,690.5,295.5,30,21
566,237.5,232.5,95,28
566,361.5,167.5,71,44
566,468.5,158.5,100,62
566,668.5,150.5,37,21
567,229.5,76.5,100,26
567,545.5,74.5,27,30
567,699.5,191.5,21,30
568,382.5,142.5,65,25
569,297.5,76.5,90,33
569,361.5,127.5,69,50
569,423.5,130.5,76,77
571,365.5,271.5,82,21
572,0.5,455.5,39,23
572,69.5,404.5,43,37
572,69.5,447.5,115,33
573,0.5,233.5,42,28
573,24.5,122.5,124,138
573,298.5,179.5,111,28
573,566.5,163.5,117,95
573,699.5,75.5,21,62
574,200.5,147.5,23,22
575,40.5,59.5,22,23
575,467.5,90.5,109,34
576,562.5,179.5,37,24
577,458.5,115.5,24,22
578,407.5,204.5,49,29
578,481.5,216.5,72,41
578,516.5,244.5,133,81
580,266.5,205.5,250,116
580,491.5,123.5,166,139
581,0.5,304.5,25,23
581,95.5,92.5,129,149
581,316.5,82.5,27,22
581,397.5,56.5,38,32
582,0.5,260.5,46,38
582,684.5,184.5,36,24
584,0.5,405.5,107,75
584,20.5,154.5,72,31
584,71.5,0.5,74,53
584,91.5,150.5,60,25
584,134.5,22.5,144,166
584,269.5,35.5,28,22
584,314.5,28.5,83,57
584,367.5,59.5,95,61
584,459.5,106.5,57,21
584,506.5,77.5,28,25
584,607.5,124.5,53,54
586,87.5,99.5,67,29
586,462.5,102.5,34,22
588,90.5,13.5,69,34
589,616.5,238.5,24,22
589,640.5,221.5,42,30
592,0.5,87.5,31,23
592,32.5,78.5,75,51
592,218.5,179.5,46,24
592,290.5,188.5,21,21
592,398.5,233.5,45,36
592,502.5,283.5,40,38
592,595.5,323.5,68,60
593,46.5,95.5,29,24
595,157.5,171.5,43,34
595,224.5,140.5,40,36
595,302.5,157.5,79,48
595,316.5,129.5,45,32
595,388.5,114.5,87,45
597,300.5,69.5,79,40
597,411.5,93.5,51,23
598,142.5,383.5,200,97
598,262.5,146.5,70,89
598,386.5,147.5,36,27
599,200.5,17.5,92,50
600,236.5,208.5,208,112
601,150.5,265.5,59,25
601,301.5,245.5,32,28
601,477.5,189.5,52,49
602,0.5,47.5,56,74
602,55.5,54.5,29,25
602,129.5,9.5,90,83
602,687.5,148.5,33,25
602,699.5,231.5,21,26
604,68.5,216.5,69,69
604,204.5,170.5,46,30
604,261.5,82.5,293,250
604,420.5,48.5,84,66
604,567.5,34.5,42,40
605,145.5,146.5,62,25
605,230.5,31.5,40,29
605,273.5,33.5,28,26
606,499.5,40.5,60,36
606,526.5,43.5,57,30
606,629.5,75.5,41,21
607,21.5,199.5,119,35
607,167.5,164.5,91,58
608,481.5,371.5,37,34
609,144.5,277.5,88,37
609,435.5,228.5,32,23
610,611.5,119.5,25,24
610,669.5,104.5,26,22
611,622.5,111.5,32,25
611,660.5,110.5,25,23
612,0.5,336.5,74,143
612,428.5,215.5,97,56
617,606.5,3.5,51,38
618,0.5,75.5,169,83
618,306.5,130.5,147,60
619,46.5,342.5,70,42
619,226.5,293.5,25,21
619,252.5,296.5,34,30
619,344.5,420.5,142,33
619,539.5,298.5,109,77
620,0.5,311.5,27,56
620,65.5,131.5,81,97
620,282.5,242.5,438,238
620,311.5,53.5,73,55
620,501.5,0.5,77,31
620,541.5,154.5,179,189
625,117.5,197.5,36,21
626,0.5,155.5,54,30
626,114.5,97.5,34,28
626,265.5,186.5,256,127
626,326.5,267.5,77,52
628,0.5,101.5,62,43
628,23.5,33.5,60,62
628,131.5,64.5,45,36
628,213.5,116.5,102,76
628,272.5,257.5,212,103
628,305.5,132.5,82,88
628,373.5,183.5,83,69
628,481.5,348.5,211,132
628,609.5,335.5,38,31
631,391.5,154.5,43,41
631,551.5,220.5,46,36
631,685.5,297.5,35,29
633,210.5,207.5,57,24
633,395.5,163.5,44,28
633,510.5,127.5,150,60
634,3.5,185.5,127,131
634,424.5,287.5,171,76
634,593.5,103.5,43,28
635,322.5,65.5,24,21
635,525.5,151.5,38,24
635,653.5,192.5,31,35
635,684.5,200.5,36,47
636,432.5,330.5,46,32
636,443.5,427.5,155,53
636,450.5,313.5,128,121
636,588.5,429.5,66,47
637,72.5,226.5,46,24
638,503.5,157.5,217,230
640,72.5,162.5,107,67
640,158.5,223.5,65,34
640,223.5,240.5,51,36
640,281.5,254.5,60,25
640,348.5,267.5,30,22
640,429.5,374.5,89,41
640,641.5,452.5,76,28
643,0.5,42.5,166,104
643,150.5,30.5,65,29
643,209.5,20.5,63,50
643,524.5,184.5,35,22
643,577.5,189.5,33,34
644,39.5,402.5,37,39
644,49.5,278.5,50,30
644,72.5,288.5,271,179
644,90.5,162.5,144,139
644,232.5,186.5,41,31
644,544.5,172.5,62,21
645,356.5,224.5,24,23
645,393.5,208.5,22,23
646,131.5,133.5,93,27
646,278.5,165.5,315,171
646,321.5,82.5,33,30
646,406.5,68.5,93,82
646,520.5,122.5,43,26
646,529.5,155.5,74,47
646,563.5,118.5,39,25
646,629.5,99.5,63,72
648,499.5,163.5,221,317
650,0.5,169.5,358,311
650,35.5,21.5,150,74
650,138.5,37.5,42,25
651,131.5,217.5,52,40
651,176.5,267.5,55,29
651,179.5,206.5,32,32
651,181.5,239.5,48,21
651,311.5,168.5,45,30
651,684.5,82.5,21,21
652,515.5,113.5,42,26
653,501.5,244.5,65,32
656,0.5,109.5,21,29
656,142.5,206.5,121,128
656,253.5,317.5,69,50
656,321.5,338.5,200,103
656,368.5,318.5,47,25
656,422.5,358.5,287,122
660,0.5,161.5,139,57
660,88.5,119.5,31,27
660,381.5,151.5,43,30
660,506.5,210.5,42,43
660,583.5,272.5,68,28
662,42.5,225.5,71,98
662,479.5,158.5,38,21
662,624.5,249.5,75,62
663,19.5,197.5,75,75
663,57.5,175.5,73,68
663,358.5,187.5,100,22
663,647.5,135.5,73,30
664,677.5,311.5,35,24
668,20.5,182.5,70,44
669,63.5,0.5,23,23
671,578.5,158.5,37,21
673,179.5,85.5,30,26
673,640.5,179.5,44,35
674,602.5,418.5,30,62
674,680.5,372.5,28,52
677,289.5,55.5,72,39
677,391.5,147.5,154,73
677,398.5,382.5,58,98
677,552.5,88.5,36,24
677,605.5,109.5,60,36
677,641.5,139.5,79,78
683,47.5,23.5,80,46
683,140.5,65.5,41,26
683,150.5,31.5,23,31
683,297.5,162.5,45,44
683,320.5,183.5,32,22
683,395.5,255.5,52,66
683,584.5,435.5,37,40
687,0.5,13.5,89,188
687,685.5,135.5,35,121
688,60.5,153.5,42,27
688,87.5,156.5,47,39
688,115.5,125.5,23,23
688,150.5,98.5,21,21
688,206.5,64.5,55,36
688,359.5,0.5,32,33
689,251.5,143.5,190,80
689,435.5,90.5,251,106
689,543.5,0.5,177,94
690,188.5,208.5,29,30
690,196.5,228.5,50,36
690,308.5,272.5,36,29
691,0.5,25.5,178,195
691,146.5,3.5,86,88
691,255.5,0.5,252,176
691,532.5,121.5,29,22
691,559.5,110.5,39,21
691,641.5,138.5,23,29
691,686.5,256.5,34,30
693,420.5,277.5,78,65
693,469.5,403.5,100,41
693,617.5,377.5,103,103
695,0.5,82.5,51,40
695,1.5,52.5,58,45
695,207.5,0.5,143,31
696,444.5,111.5,21,25
696,536.5,192.5,36,31
696,542.5,158.5,26,26
696,584.5,222.5,28,28
697,205.5,197.5,27,22
697,637.5,92.5,29,29
698,426.5,393.5,187,87
699,0.5,253.5,38,25
700,295.5,34.5,46,33
702,4.5,113.5,119,27
704,294.5,209.5,30,21
704,340.5,226.5,68,39
705,519.5,402.5,42,21
706,448.5,104.5,109,49
706,677.5,159.5,39,28
707,140.5,247.5,51,28
707,374.5,269.5,215,191
708,24.5,293.5,37,30
708,133.5,348.5,81,25
708,206.5,345.5,86,72
708,435.5,406.5,119,26
709,0.5,393.5,118,87
709,84.5,159.5,72,102
709,197.5,263.5,65,23
709,269.5,230.5,23,25
709,339.5,262.5,37,24
709,357.5,254.5,116,66
709,517.5,310.5,95,43
709,687.5,276.5,33,50
710,463.5,74.5,31,31
710,502.5,106.5,49,29
710,512.5,169.5,99,45
710,550.5,124.5,33,23
710,619.5,428.5,101,52
710,652.5,214.5,24,26
710,690.5,201.5,30,46
710,695.5,267.5,25,39
711,386.5,29.5,34,24
711,430.5,19.5,37,22
712,78.5,194.5,36,24
713,127.5,128.5,32,22
713,183.5,121.5,40,22
713,192.5,169.5,169,35
713,210.5,123.5,42,37
713,282.5,99.5,78,30
713,418.5,161.5,194,27
713,598.5,101.5,34,31
713,628.5,112.5,43,31
714,533.5,101.5,133,63
714,664.5,52.5,49,28
715,576.5,60.5,22,24
716,59.5,218.5,44,21
716,72.5,195.5,29,28
716,100.5,179.5,40,32
716,161.5,173.5,27,21
716,348.5,86.5,72,50
717,308.5,211.5,56,25
717,363.5,200.5,100,55
717,481.5,162.5,38,30
717,608.5,280.5,28,22
717,662.5,183.5,58,56
719,0.5,317.5,155,66
719,181.5,250.5,69,25
719,484.5,229.5,77,28
719,647.5,219.5,27,25
720,176.5,129.5,40,30
721,141.5,129.5,224,256
721,574.5,247.5,60,25
721,615.5,314.5,43,41
721,662.5,251.5,30,38
723,645.5,34.5,75,82
725,138.5,77.5,31,24
725,180.5,81.5,41,26
725,367.5,73.5,92,44
725,658.5,167.5,43,23
726,0.5,382.5,43,30
726,4.5,363.5,182,117
726,254.5,408.5,47,47
726,289.5,346.5,28,21
726,329.5,343.5,32,21
726,366.5,308.5,61,41
727,140.5,85.5,21,21
727,249.5,204.5,88,30
730,0.5,241.5,32,35
730,0.5,281.5,68,107
730,560.5,195.5,87,25
733,565.5,142.5,41,30
734,657.5,211.5,54,68
735,194.5,281.5,104,46
735,518.5,184.5,57,53
736,485.5,116.5,34,23
737,463.5,157.5,52,29
737,584.5,216.5,136,169
739,61.5,301.5,41,30
739,157.5,313.5,77,36
741,20.5,207.5,116,83
741,145.5,212.5,30,22
741,185.5,267.5,25,29
741,207.5,210.5,82,28
741,609.5,135.5,72,45
742,0.5,434.5,151,46
742,47.5,225.5,253,140
742,188.5,77.5,40,34
742,219.5,188.5,228,142
742,280.5,78.5,83,36
742,424.5,145.5,44,42
742,466.5,140.5,151,76
742,589.5,59.5,60,48
743,22.5,204.5,57,30
744,103.5,229.5,56,31
744,202.5,161.5,38,29
744,298.5,146.5,61,27
745,19.5,317.5,76,69
745,127.5,328.5,80,33
745,293.5,205.5,114,119
745,568.5,186.5,103,33
746,58.5,79.5,104,61
746,272.5,114.5,73,55
746,435.5,170.5,105,53
746,583.5,161.5,32,27
748,197.5,12.5,86,43
750,574.5,232.5,119,37
751,520.5,0.5,49,42
751,605.5,83.5,32,30
752,410.5,156.5,31,25
752,560.5,138.5,68,29
753,304.5,157.5,34,28
754,0.5,173.5,170,88
754,470.5,95.5,30,22
755,2.5,161.5,38,31
755,62.5,168.5,62,63
755,332.5,253.5,75,22
756,209.5,181.5,63,50
756,248.5,201.5,100,45
756,344.5,164.5,62,39
757,161.5,0.5,77,38
757,395.5,128.5,77,47
758,3.5,154.5,85,83
758,115.5,139.5,57,53
758,138.5,118.5,34,21
758,158.5,96.5,45,23
758,307.5,37.5,25,21
758,652.5,5.5,68,31
759,202.5,21.5,140,51
759,401.5,120.5,82,47
759,496.5,72.5,49,34
759,664.5,164.5,27,21
759,676.5,168.5,42,24
762,44.5,199.5,49,22
762,164.5,205.5,29,25
762,465.5,367.5,54,21
762,684.5,412.5,36,53
763,9.5,253.5,52,44
763,54.5,258.5,133,68
763,184.5,183.5,250,190
763,434.5,272.5,108,33
763,539.5,161.5,181,166
764,557.5,150.5,25,21
767,452.5,36.5,42,34
769,0.5,103.5,57,52
769,131.5,182.5,64,35
769,240.5,224.5,31,28
769,619.5,405.5,41,43
770,100.5,206.5,27,21
771,145.5,194.5,59,24
771,539.5,86.5,34,42
773,78.5,161.5,71,61
773,423.5,60.5,69,58
773,491.5,83.5,30,23
773,574.5,48.5,60,49
773,641.5,77.5,36,23
774,229.5,283.5,53,40
774,231.5,279.5,25,24
774,264.5,234.5,38,24
774,270.5,302.5,33,31
774,357.5,173.5,34,27
774,447.5,159.5,102,55
775,0.5,121.5,53,73
775,255.5,13.5,30,22
775,354.5,58.5,84,26
775,406.5,40.5,77,22
776,565.5,264.5,32,26
778,46.5,91.5,75,46
778,385.5,93.5,57,26
778,430.5,153.5,81,23
778,489.5,100.5,70,51
778,699.5,146.5,21,47
779,192.5,436.5,73,44
779,207.5,328.5,120,62
779,210.5,396.5,116,70
780,0.5,36.5,25,80
780,278.5,129.5,133,47
780,357.5,110.5,67,39
780,527.5,167.5,75,76
780,600.5,180.5,43,76
780,644.5,185.5,54,62
783,565.5,228.5,89,98
784,533.5,285.5,187,53
786,521.5,137.5,94,67
786,699.5,272.5,21,64
791,570.5,28.5,30,33
791,653.5,74.5,33,29
792,177.5,41.5,64,22
792,209.5,152.5,115,189
793,0.5,79.5,92,38
793,0.5,160.5,34,91
793,28.5,158.5,162,110
793,425.5,187.5,60,44
793,588.5,209.5,96,87
794,299.5,129.5,54,45
794,477.5,162.5,74,37
794,491.5,201.5,113,43
794,605.5,235.5,75,32
794,678.5,455.5,42,25
795,0.5,37.5,154,200
795,261.5,146.5,45,46
795,307.5,451.5,46,29
795,347.5,316.5,373,164
795,532.5,184.5,23,24
796,0.5,313.5,43,48
796,439.5,175.5,22,25
796,594.5,116.5,28,22
797,0.5,375.5,233,105
797,387.5,150.5,99,42
797,644.5,167.5,76,31
798,0.5,141.5,39,41
798,141.5,173.5,41,34
800,654.5,95.5,66,27
801,152.5,123.5,28,21
801,236.5,121.5,48,30
801,312.5,112.5,38,29
801,416.5,133.5,52,24
801,548.5,286.5,45,45
801,599.5,181.5,120,53
801,622.5,127.5,75,57
803,250.5,192.5,23,26
804,261.5,53.5,70,26
804,607.5,148.5,26,30
805,245.5,50.5,150,83
805,332.5,23.5,40,22
805,604.5,154.5,113,95
807,512.5,275.5,35,23
811,371.5,153.5,177,54
811,413.5,62.5,31,24
811,545.5,73.5,123,125
812,37.5,368.5,57,32
812,117.5,270.5,57,28
812,203.5,298.5,227,114
812,278.5,235.5,76,30
812,300.5,266.5,81,58
812,302.5,208.5,74,38
812,435.5,154.5,55,33
812,489.5,124.5,47,29
812,576.5,138.5,116,65
812,596.5,67.5,37,42
815,0.5,441.5,238,39
818,98.5,70.5,52,30
818,332.5,116.5,46,21
818,379.5,115.5,37,32
818,462.5,135.5,27,27
818,506.5,218.5,60,33
818,511.5,139.5,49,42
818,622.5,212.5,26,21
819,490.5,304.5,32,21
819,515.5,305.5,35,39
819,583.5,369.5,27,29
823,506.5,110.5,32,21
826,113.5,237.5,78,32
826,171.5,245.5,250,215
826,429.5,107.5,52,38
828,197.5,0.5,523,480
829,0.5,211.5,102,54
829,224.5,159.5,316,168
829,655.5,238.5,65,25
830,159.5,309.5,52,35
830,398.5,192.5,23,24
831,0.5,268.5,169,149
831,694.5,38.5,24,28
833,360.5,52.5,31,33
833,626.5,19.5,22,21
835,680.5,377.5,40,22
836,357.5,248.5,24,21
839,284.5,224.5,45,31
839,588.5,207.5,55,43
839,641.5,209.5,34,42
839,656.5,211.5,64,96
840,159.5,271.5,35,24
841,696.5,133.5,24,44
842,20.5,271.5,109,60
842,148.5,363.5,572,117
842,259.5,246.5,49,26
842,395.5,317.5,85,48
843,0.5,152.5,216,155
843,146.5,31.5,87,66
843,215.5,33.5,102,70
843,535.5,3.5,171,85
843,688.5,66.5,29,28
844,226.5,75.5,99,32
844,413.5,57.5,43,25
844,627.5,143.5,54,42
845,388.5,147.5,34,22
845,420.5,142.5,97,42
845,562.5,180.5,77,24
845,632.5,159.5,30,24
846,8.5,175.5,37,25
846,42.5,194.5,97,27
846,422.5,95.5,42,25
847,21.5,356.5,38,23
847,45.5,314.5,35,32
847,118.5,259.5,53,67
847,439.5,154.5,101,63
847,533.5,30.5,62,61
847,603.5,44.5,26,33
850,218.5,92.5,22,25
850,513.5,227.5,23,22
851,40.5,165.5,67,53
851,360.5,351.5,154,79
851,421.5,170.5,34,24
851,492.5,243.5,227,220
851,500.5,149.5,138,79
851,699.5,237.5,21,167
856,78.5,303.5,181,52
856,253.5,253.5,78,68
856,332.5,236.5,88,80
856,488.5,189.5,64,45
856,578.5,211.5,59,22
856,699.5,198.5,21,28
857,671.5,309.5,49,32
858,333.5,105.5,200,196
860,43.5,128.5,27,25
860,92.5,111.5,26,26
860,342.5,69.5,58,21
861,178.5,173.5,44,34
861,499.5,262.5,22,23
863,505.5,84.5,26,22
863,623.5,138.5,61,43
864,131.5,73.5,85,61
864,395.5,113.5,116,92
866,38.5,77.5,47,30
866,89.5,44.5,42,26
866,134.5,30.5,36,25
867,0.5,121.5,111,95
867,0.5,149.5,29,81
867,682.5,81.5,38,68
869,312.5,266.5,79,21
869,473.5,276.5,90,25
869,671.5,308.5,49,89
871,22.5,89.5,37,22
871,98.5,87.5,46,24
871,244.5,23.5,135,111
871,378.5,93.5,77,87
871,488.5,48.5,48,26
871,595.5,125.5,125,56
871,669.5,105.5,51,26
871,694.5,67.5,26,37
872,0.5,0.5,111,40
872,162.5,0.5,96,51
872,382.5,36.5,104,64
874,225.5,0.5,89,22
874,544.5,39.5,27,25
875,388.5,312.5,60,34
875,662.5,198.5,58,45
878,154.5,266.5,68,26
878,245.5,178.5,85,85
878,298.5,247.5,153,80
878,690.5,58.5,30,92
879,6.5,227.5,31,32
879,499.5,264.5,92,24
880,14.5,139.5,48,33
880,86.5,142.5,59,28
880,111.5,100.5,24,23
882,235.5,434.5,39,21
882,247.5,407.5,28,25
882,289.5,344.5,25,32
882,303.5,325.5,36,29
882,330.5,306.5,22,27
884,191.5,0.5,81,44
884,270.5,4.5,84,56
884,355.5,37.5,77,26
884,363.5,60.5,102,31
884,431.5,40.5,49,28
884,514.5,42.5,24,22
884,544.5,347.5,176,133
887,31.5,248.5,53,24
887,106.5,184.5,27,43
887,499.5,87.5,39,23
887,525.5,64.5,37,24
887,595.5,79.5,67,43
888,5.5,172.5,71,95
888,202.5,109.5,88,58
889,0.5,255.5,43,42
889,551.5,182.5,51,34
890,636.5,80.5,60,39
892,319.5,211.5,98,21
894,443.5,218.5,74,52
894,608.5,237.5,111,55
895,9.5,83.5,80,70
895,262.5,86.5,24,23
895,381.5,63.5,101,99
896,33.5,297.5,69,29
896,35.5,259.5,25,35
896,100.5,290.5,72,27
896,320.5,230.5,101,90
896,520.5,171.5,143,144
897,592.5,238.5,27,34
899,0.5,64.5,58,91
899,44.5,58.5,32,21
899,196.5,26.5,51,40
899,357.5,19.5,97,65
899,376.5,117.5,51,21
900,118.5,183.5,24,22
900,182.5,201.5,72,27
902,318.5,132.5,33,25
904,41.5,118.5,40,30
904,97.5,110.5,49,40
904,237.5,144.5,107,38
904,339.5,111.5,90,29
904,560.5,404.5,160,76
905,0.5,198.5,29,34
906,134.5,232.5,26,27
906,258.5,186.5,36,25
909,0.5,66.5,204,136
909,149.5,96.5,93,65
909,399.5,124.5,65,54
909,446.5,142.5,61,53
909,515.5,172.5,83,51
909,676.5,225.5,44,119
910,591.5,300.5,36,25
911,0.5,254.5,170,108
912,686.5,363.5,34,28
914,35.5,94.5,34,26
915,161.5,70.5,57,49
915,258.5,103.5,56,39
916,362.5,0.5,67,41
916,486.5,74.5,64,32
920,222.5,39.5,71,41
920,288.5,8.5,26,27
920,301.5,16.5,45,41
920,414.5,121.5,156,119
920,459.5,32.5,21,22
920,653.5,98.5,67,108
920,679.5,86.5,36,30
922,634.5,295.5,33,27
922,658.5,410.5,62,70
923,19.5,434.5,221,46
923,71.5,307.5,52,43
923,124.5,341.5,36,26
923,160.5,316.5,51,51
923,411.5,315.5,55,23
923,456.5,311.5,83,125
923,522.5,331.5,172,149
924,616.5,167.5,24,25
925,451.5,157.5,35,23
926,63.5,88.5,29,21
926,365.5,245.5,41,32
928,584.5,345.5,136,60
928,684.5,261.5,29,30
929,678.5,270.5,42,26
932,285.5,64.5,24,23
933,0.5,123.5,63,89
933,107.5,121.5,73,31
933,160.5,69.5,38,21
933,245.5,103.5,51,24
933,382.5,24.5,35,28
933,414.5,1.5,65,46
933,684.5,3.5,36,28
934,368.5,218.5,35,36
935,208.5,108.5,36,34
935,286.5,127.5,142,71
935,414.5,215.5,87,41
935,427.5,178.5,121,52
936,0.5,84.5,132,213
936,296.5,85.5,54,21
936,382.5,45.5,87,44
938,0.5,56.5,44,72
938,43.5,91.5,62,29
938,340.5,40.5,89,47
938,430.5,60.5,112,33
938,622.5,41.5,57,25
938,667.5,100.5,53,25
938,681.5,59.5,39,27
939,0.5,135.5,37,37
941,25.5,80.5,33,27
941,70.5,64.5,59,36
941,131.5,52.5,67,54
941,300.5,41.5,53,47
941,538.5,103.5,85,64
941,604.5,81.5,34,40
941,623.5,327.5,97,153
941,652.5,97.5,57,44
942,655.5,153.5,30,29
943,55.5,120.5,24,29
943,74.5,112.5,44,35
943,104.5,90.5,38,22
943,117.5,105.5,43,27
943,209.5,25.5,44,42
943,285.5,26.5,63,30
943,291.5,53.5,138,54
943,564.5,104.5,123,161
943,593.5,189.5,127,291
944,18.5,160.5,103,37
944,615.5,298.5,37,40
945,8.5,204.5,34,35
945,43.5,201.5,31,28
945,109.5,160.5,144,93
945,120.5,151.5,42,28
945,216.5,109.5,56,28
945,300.5,60.5,38,34
945,674.5,0.5,46,38
946,253.5,209.5,26,27
946,298.5,190.5,23,24
946,316.5,163.5,29,39
946,380.5,148.5,30,25
946,547.5,73.5,33,25
946,619.5,39.5,43,31
946,668.5,22.5,49,35
947,1.5,66.5,54,61
947,97.5,165.5,141,57
947,129.5,34.5,141,138
947,447.5,25.5,22,26
950,58.5,139.5,131,148
950,203.5,128.5,156,114
950,434.5,160.5,53,42
951,163.5,223.5,105,89
952,156.5,167.5,55,37
953,578.5,225.5,47,29
955,574.5,305.5,31,21
958,0.5,330.5,25,65
958,0.5,398.5,160,82
958,199.5,150.5,162,137
958,282.5,316.5,438,164
958,385.5,140.5,130,79
959,397.5,96.5,61,48
960,286.5,118.5,59,53
960,525.5,168.5,41,28
962,57.5,62.5,66,37
962,121.5,39.5,92,47
962,679.5,92.5,29,25
963,149.5,79.5,28,29
963,556.5,156.5,67,23
968,68.5,338.5,71,32
970,99.5,283.5,80,29
970,500.5,0.5,56,52
970,506.5,343.5,24,22
970,543.5,0.5,177,365
970,694.5,361.5,26,119
970,698.5,9.5,22,26
973,410.5,146.5,44,27
973,492.5,137.5,40,43
973,616.5,216.5,67,37
975,569.5,125.5,24,23
976,19.5,103.5,47,21
977,0.5,201.5,46,34
977,71.5,170.5,88,34
977,102.5,117.5,73,52
977,194.5,129.5,45,35
977,234.5,93.5,86,73
977,318.5,63.5,115,91
977,324.5,159.5,201,117
977,373.5,120.5,53,25
977,469.5,9.5,141,88
977,513.5,145.5,125,48
977,588.5,14.5,98,66
977,687.5,37.5,33,36
979,0.5,380.5,30,33
979,76.5,343.5,66,67
979,126.5,424.5,172,56
980,530.5,253.5,53,42
983,0.5,290.5,23,35
983,66.5,219.5,83,71
983,545.5,66.5,52,67
984,485.5,203.5,42,36
984,590.5,255.5,64,34
986,410.5,157.5,34,24
987,380.5,35.5,34,22
988,14.5,220.5,24,24
988,360.5,299.5,174,70
989,197.5,130.5,24,21
989,583.5,181.5,22,23
990,0.5,119.5,21,60
990,73.5,57.5,46,86
990,119.5,67.5,41,68
990,310.5,101.5,99,21
990,419.5,10.5,301,290
990,689.5,148.5,22,45
990,698.5,103.5,22,76
992,272.5,44.5,31,26
992,451.5,43.5,40,26
992,680.5,90.5,23,21
993,51.5,299.5,69,46
993,281.5,116.5,36,46
993,313.5,125.5,37,38
993,350.5,75.5,83,56
993,432.5,89.5,80,29
993,485.5,34.5,26,28
993,548.5,38.5,70,37
995,134.5,187.5,30,21
995,192.5,120.5,41,57
995,241.5,178.5,55,51
995,464.5,30.5,40,22
995,504.5,8.5,93,35
996,379.5,82.5,84,29
997,46.5,109.5,29,23
998,419.5,194.5,46,30
998,533.5,224.5,33,23
999,360.5,90.5,112,52
999,621.5,46.5,26,31
1000,211.5,107.5,145,49
1001,0.5,92.5,31,47
1001,0.5,124.5,77,90
1001,475.5,322.5,59,26
1002,528.5,107.5,36,26
1002,585.5,165.5,74,33
1004,82.5,321.5,29,22
